Age,FamilySize,IsAlone,HasCabin,Fare_log,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Pclass_2,Pclass_3
2.8599347290701767,0.040096346988231245,0,1,2.4999000881373905,False,True,False,True,False,False,False,False
1.4941056983042709,-0.5546661333371994,1,0,0.3470672904774781,False,True,False,True,False,False,False,False
0.052397276940259384,-0.5546661333371994,1,0,-0.7855436396344988,False,True,False,True,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.5052938661127304,True,False,False,True,False,False,True,False
0.052397276940259384,0.040096346988231245,0,0,-0.22212234643632833,False,False,False,True,False,False,False,True
-0.17524089485405822,-0.5546661333371994,1,0,-0.7874490371300598,True,False,True,False,False,False,False,True
-0.858155410237011,-0.5546661333371994,1,0,-0.7680121336586697,False,True,True,False,False,False,False,True
-0.5546378478445876,-0.5546661333371994,1,0,-0.8024019109872726,True,False,True,False,False,False,False,True
-2.072225659806705,0.6348588273136618,0,0,0.22691287561651188,False,True,False,False,False,False,True,False
-0.5546378478445876,0.040096346988231245,0,0,-0.25937721015543364,False,True,False,False,True,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.799491399874797,False,True,False,True,False,False,False,True
-0.17524089485405822,1.2296213076390923,0,1,1.035101446979864,False,True,False,False,True,False,False,False
0.052397276940259384,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
-0.32699967605026997,-0.5546661333371994,1,0,0.3470672904774781,False,False,False,True,False,False,False,False
-0.32699967605026997,-0.5546661333371994,1,0,-0.7970761671326828,False,True,False,True,False,False,False,True
3.5428492444531297,0.040096346988231245,0,1,1.453211264057579,False,True,False,False,True,False,False,False
-0.02348211365784648,-0.5546661333371994,1,0,-0.7822005884264942,False,True,False,True,False,False,False,True
-0.7063966290407993,-0.5546661333371994,1,0,-0.7903253443490756,False,True,True,False,False,False,False,True
0.280035448734577,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
1.0388293547156358,0.040096346988231245,0,1,1.0992845034790615,False,False,False,False,True,False,False,False
-0.17524089485405822,0.040096346988231245,0,0,0.3470672904774781,False,True,False,True,False,False,True,False
0.052397276940259384,-0.5546661333371994,1,0,-0.8024019109872726,True,False,False,True,False,False,False,True
-0.2511202854521641,-0.5546661333371994,1,0,-0.799491399874797,False,True,False,True,False,False,False,True
-1.0099141914332228,0.6348588273136618,0,0,-0.7167163630027585,False,False,False,False,True,False,False,True
-0.09936150425595235,-0.5546661333371994,1,0,0.2065202600990335,False,True,False,True,False,False,False,True
-0.6305172384426934,-0.5546661333371994,1,0,-0.7941807896542105,True,False,False,True,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.8024019109872726,True,False,False,True,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.6959407682065105,False,True,False,True,False,False,False,True
-0.8202157149379581,-0.5546661333371994,1,1,-0.3229354857942215,False,True,False,True,False,False,True,False
0.8870705735194239,-0.5546661333371994,1,0,-0.18379968463258145,False,False,False,True,False,False,True,False
-0.5546378478445876,-0.5546661333371994,1,0,-0.7990032476851135,True,False,True,False,False,False,False,True
0.5076736205288945,-0.5546661333371994,1,1,0.5418127292603055,False,False,True,False,False,False,False,False
-0.8202157149379581,-0.5546661333371994,1,0,-0.8583177317050892,True,False,True,False,False,False,False,True
2.556417166677753,0.040096346988231245,0,1,2.4999000881373905,False,True,False,False,True,False,False,False
-0.858155410237011,0.040096346988231245,0,0,-0.22212234643632833,False,False,False,True,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.9681929077026599,False,False,False,True,False,False,False,True
-2.1481050504048107,0.6348588273136618,0,1,-0.08370673394230202,False,True,True,False,False,False,False,True
0.5076736205288945,-0.5546661333371994,1,1,1.4060389491096459,False,False,False,True,False,False,False,False
-0.02348211365784648,0.040096346988231245,0,0,0.3470672904774781,False,True,False,False,True,False,True,False
-1.3134317538256461,-0.5546661333371994,1,0,-0.1399838049925209,False,True,True,False,False,False,True,False
0.052397276940259384,0.040096346988231245,0,0,-0.8024019109872726,True,False,False,True,False,False,False,True
0.4317942299307887,0.040096346988231245,0,1,1.1401744167919605,False,False,False,False,True,False,False,False
-0.09936150425595235,-0.5546661333371994,1,0,-0.8624270734479169,False,True,False,True,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.8024019109872726,True,False,False,True,False,False,False,True
-0.9340348008351169,0.040096346988231245,0,0,-0.1188872358162066,False,True,True,False,False,False,False,True
-0.5546378478445876,-0.5546661333371994,1,0,-0.7970761671326828,False,True,False,True,False,False,False,True
-0.5546378478445876,0.6348588273136618,0,0,0.2374843013370833,True,False,True,False,False,False,False,True
0.9629499641175298,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,True,False,False,True,False
-0.4028790666483758,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
0.2041560581364711,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
1.7976232606966944,-0.5546661333371994,1,1,0.4374035734762712,False,False,False,False,False,True,False,False
0.35591483933268286,1.8243837879645228,0,0,0.32671611064082623,False,True,False,False,True,False,False,True
0.052397276940259384,0.040096346988231245,0,0,-0.9681929077026599,False,False,False,True,False,False,False,True
1.0388293547156358,-0.5546661333371994,1,0,-0.7855436396344988,False,True,False,True,False,False,False,True
-0.4028790666483758,-0.5546661333371994,1,0,-0.7903253443490756,False,True,False,True,False,False,False,True
-0.21318059015311114,-0.5546661333371994,1,0,-0.8655230802337704,False,False,False,True,False,False,False,True
-0.2511202854521641,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,True,False,False,True,False
-0.4787584572464817,-0.5546661333371994,1,0,-0.7680121336586697,False,True,True,False,False,False,False,True
0.8111911829213181,3.6086712289408145,0,0,0.9318880073734521,False,True,False,True,False,False,False,True
-1.465190535021858,3.6086712289408145,0,0,0.9318880073734521,False,True,True,False,False,False,False,True
0.280035448734577,-0.5546661333371994,1,0,2.1135870410488122,False,True,True,False,False,False,False,False
2.4046583854815413,1.8243837879645228,0,1,2.6706681080690937,False,False,False,True,False,False,False,False
-0.09936150425595235,-0.5546661333371994,1,0,0.3470672904774781,False,True,False,True,False,False,True,False
0.9629499641175298,-0.5546661333371994,1,0,0.3676389646316987,False,True,False,True,False,False,False,False
0.12827666753836525,1.2296213076390923,0,0,-0.0114054491754864,False,True,False,True,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,1,1.032451435339162,False,True,False,True,False,False,False,False
-0.5546378478445876,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,0.3676389646316987,False,True,False,True,False,False,False,False
0.052397276940259384,0.6348588273136618,0,0,0.3470672904774781,False,True,False,False,False,True,True,False
-0.4787584572464817,0.040096346988231245,0,1,1.506818944960404,False,False,False,False,True,False,False,False
0.052397276940259384,-0.5546661333371994,1,0,-0.7855436396344988,False,False,False,True,False,False,False,True
2.366718690182488,-0.5546661333371994,1,0,-0.22212234643632833,False,True,False,True,False,False,False,True
0.5076736205288945,0.6348588273136618,0,0,-0.3842520887448121,False,True,False,False,True,False,False,True
-1.2375523632275403,3.013908748615384,0,0,0.5326659638089819,False,True,False,False,False,False,False,True
-0.4028790666483758,-0.5546661333371994,1,0,-0.8259898625109451,False,True,False,True,False,False,False,True
-0.02348211365784648,-0.5546661333371994,1,1,2.4999000881373905,False,True,True,False,False,False,False,False
-0.4787584572464817,-0.5546661333371994,1,0,-0.7903253443490756,False,True,True,False,False,False,False,True
0.9629499641175298,-0.5546661333371994,1,1,0.3676389646316987,False,True,False,True,False,False,False,False
-0.2511202854521641,0.6348588273136618,0,0,-0.26797147710206876,False,True,False,False,True,False,False,True
-0.5546378478445876,-0.5546661333371994,1,0,-0.8043507689082905,True,False,True,False,False,False,False,True
-1.6928287068161756,0.6348588273136618,0,0,-0.17116300515672123,False,False,False,False,False,False,False,True
-0.2511202854521641,-0.5546661333371994,1,0,-0.28713765654720713,False,True,True,False,False,False,True,False
0.052397276940259384,-0.5546661333371994,1,0,-0.8938182718560791,False,True,False,True,False,False,False,True
0.8870705735194239,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,False,False,True,True,False
-0.2511202854521641,0.6348588273136618,0,0,0.18460462771923006,False,True,False,False,True,False,False,True
1.418226307706165,-0.5546661333371994,1,1,1.0057301087897983,False,False,False,True,False,False,False,False
-0.858155410237011,1.8243837879645228,0,0,0.6226752050128669,False,True,False,True,False,False,False,True
0.35591483933268286,-0.5546661333371994,1,0,0.4100959634310145,False,False,False,False,True,False,False,False
-0.5546378478445876,-0.5546661333371994,1,0,-0.670014761598847,False,True,True,False,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.8259898625109451,False,True,False,True,False,False,False,True
-0.17524089485405822,-0.5546661333371994,1,0,-0.8655230802337704,False,False,False,True,False,False,False,True
-0.4787584572464817,0.040096346988231245,0,0,-0.25937721015543364,False,True,False,True,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.8650022939791525,False,False,False,True,False,False,False,True
0.8111911829213181,3.013908748615384,0,0,0.5326659638089819,False,True,False,True,False,False,False,True
-1.0857935820313287,0.6348588273136618,0,0,0.7480231830350846,False,True,True,False,False,False,True,False
-0.7063966290407993,-0.5546661333371994,1,0,0.6889635989266353,False,True,True,False,False,False,True,False
1.8735026512948,0.040096346988231245,0,1,1.0992845034790615,False,False,False,True,False,False,False,False
0.5076736205288945,1.2296213076390923,0,1,0.7480231830350846,False,True,False,False,True,False,True,False
2.632296557275859,0.6348588273136618,0,1,1.506818944960404,False,False,False,False,True,False,False,False
0.052397276940259384,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,True,False,False,True,False
0.5835530111270004,0.6348588273136618,0,1,1.506818944960404,False,False,False,True,False,False,False,False
-0.858155410237011,0.040096346988231245,0,1,1.0560573061526537,False,True,False,False,True,False,False,False
0.052397276940259384,-0.5546661333371994,1,0,-0.8024019109872726,True,False,False,True,False,False,False,True
-0.17524089485405822,0.6348588273136618,0,1,2.611446986380956,False,False,False,False,True,False,False,False
0.8111911829213181,-0.5546661333371994,1,0,-0.12487044037504055,False,True,False,True,False,False,True,False
-0.6305172384426934,0.040096346988231245,0,0,0.13814965916370786,False,True,True,False,False,False,True,False
-0.9340348008351169,0.6348588273136618,0,0,-0.7680121336586697,False,True,False,True,False,False,False,True
-0.5546378478445876,5.392958669917107,0,0,1.3268899785322608,False,True,True,False,False,False,False,True
0.8111911829213181,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,True,False,False,True,False
0.35591483933268286,0.040096346988231245,0,0,0.3470672904774781,False,True,False,True,False,False,True,False
0.052397276940259384,-0.5546661333371994,1,0,0.3470672904774781,False,True,False,True,False,False,False,False
-1.351371449124699,0.6348588273136618,0,0,-0.21910355439909165,False,True,False,False,False,False,False,True
2.4046583854815413,-0.5546661333371994,1,0,-0.37143359393707387,True,False,False,True,False,False,True,False
-1.6169493162180697,0.6348588273136618,0,0,0.5671188217022175,False,True,False,False,False,False,True,False
0.280035448734577,-0.5546661333371994,1,0,-0.7903253443490756,False,True,False,True,False,False,False,True
-1.7687080974142815,0.6348588273136618,0,1,1.9926800378446519,False,False,False,False,False,False,False,False
-0.858155410237011,-0.5546661333371994,1,0,-0.799491399874797,False,True,True,False,False,False,False,True
-0.4787584572464817,-0.5546661333371994,1,0,-0.52360623749073,False,True,False,True,False,False,True,False
0.35591483933268286,-0.5546661333371994,1,0,-0.7609912287748669,False,True,False,False,True,False,False,True
-0.5546378478445876,-0.5546661333371994,1,0,-0.1553244467531785,True,False,True,False,False,False,False,True
-2.198944242105542,0.6348588273136618,0,0,-0.22570638297085982,False,True,False,False,False,False,False,True
1.342346917108059,0.040096346988231245,0,1,2.525877242903418,False,False,False,False,False,True,False,False
-1.6169493162180697,0.6348588273136618,0,0,0.3470672904774781,False,True,True,False,False,False,True,False
-0.32699967605026997,-0.5546661333371994,1,0,-0.52360623749073,False,True,False,True,False,False,True,False
0.052397276940259384,-0.5546661333371994,1,0,0.33726103202492985,False,False,False,True,False,False,False,False
0.4317942299307887,-0.5546661333371994,1,0,-0.8024019109872726,True,False,True,False,False,False,False,True
-0.4028790666483758,-0.5546661333371994,1,0,-0.52360623749073,False,True,False,True,False,False,True,False
0.280035448734577,-0.5546661333371994,1,1,0.4100959634310145,False,False,True,False,False,False,False,False
-0.32699967605026997,-0.5546661333371994,1,0,-0.7855436396344988,False,True,False,True,False,False,False,True
0.2041560581364711,-0.5546661333371994,1,0,0.2065202600990335,False,True,False,True,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.8874622796252972,False,True,False,True,False,False,False,True
-0.9340348008351169,-0.5546661333371994,1,0,1.38246424473573,False,True,False,True,False,False,True,False
2.3287789948834354,0.040096346988231245,0,0,0.3470672904774781,False,True,False,False,True,False,True,False
0.6594324017251063,3.013908748615384,0,0,-0.799491399874797,False,True,True,False,False,False,False,True
0.9629499641175298,-0.5546661333371994,1,1,0.8335934909253834,False,True,False,True,False,False,False,False
-0.5546378478445876,-0.5546661333371994,1,0,-0.7874490371300598,True,False,True,False,False,False,False,True
2.1011408230891178,0.6348588273136618,0,0,2.1989640934072487,False,True,False,True,False,False,False,False
1.5699850889023768,0.6348588273136618,0,1,2.4517098427125483,False,False,False,False,True,False,False,False
0.052397276940259384,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
0.052397276940259384,0.040096346988231245,0,0,-0.26223621707659783,False,False,True,False,False,False,True,False
-0.6305172384426934,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
-0.5546378478445876,-0.5546661333371994,1,1,-0.52360623749073,False,True,False,False,True,False,True,False
-0.6305172384426934,-0.5546661333371994,1,0,-0.7970761671326828,False,True,False,True,False,False,False,True
1.7976232606966944,-0.5546661333371994,1,0,0.4002811812489127,False,False,False,False,True,False,False,False
0.35591483933268286,0.6348588273136618,0,0,-0.17116300515672123,False,False,False,False,True,False,False,True
-0.4787584572464817,-0.5546661333371994,1,0,-0.7970761671326828,False,True,False,True,False,False,False,True
-0.5546378478445876,-0.5546661333371994,1,0,-0.8024019109872726,True,False,True,False,False,False,False,True
0.849130878220371,-0.5546661333371994,1,0,-0.18035965293055928,False,True,False,True,False,False,False,True
0.5076736205288945,-0.5546661333371994,1,0,-0.3229354857942215,False,True,False,True,False,False,True,False
-1.1616729726294346,-0.5546661333371994,1,0,1.258880806636298,False,True,False,True,False,False,True,False
-0.6305172384426934,-0.5546661333371994,1,0,0.3676389646316987,False,True,True,False,False,False,False,False
-0.6305172384426934,0.040096346988231245,0,0,-0.9602276110215877,False,True,False,True,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.7874490371300598,True,False,False,True,False,False,False,True
0.7353117923232122,0.040096346988231245,0,1,1.3516500886367815,False,False,False,True,False,False,False,False
-0.7063966290407993,-0.5546661333371994,1,0,-0.7903253443490756,False,True,False,True,False,False,False,True
2.632296557275859,0.040096346988231245,0,1,1.406149999188669,False,False,False,True,False,False,False,False
-0.7063966290407993,-0.5546661333371994,1,0,-0.8655230802337704,False,False,False,True,False,False,False,True
-0.858155410237011,0.6348588273136618,0,0,-0.3229354857942215,False,True,True,False,False,False,True,False
1.418226307706165,0.040096346988231245,0,1,1.7558267680430824,False,False,False,False,True,False,False,False
1.949382041892906,-0.5546661333371994,1,0,0.4100959634310145,False,False,False,False,True,False,False,False
1.1905881359118473,0.6348588273136618,0,0,0.48799907229564676,False,True,False,False,True,False,True,False
1.1905881359118473,0.6348588273136618,0,1,1.9926800378446519,False,False,False,True,False,False,False,False
0.052397276940259384,-0.5546661333371994,1,0,-0.7864958935214775,False,True,False,True,False,False,False,True
-1.996346269208599,1.2296213076390923,0,0,0.24586326797402766,False,True,False,False,False,False,False,True
0.8870705735194239,0.040096346988231245,0,1,1.032451435339162,False,True,False,True,False,False,False,False
-0.5546378478445876,-0.5546661333371994,1,0,0.13814965916370786,False,True,False,False,True,False,True,False
0.9629499641175298,0.6348588273136618,0,0,0.5671188217022175,False,True,False,True,False,False,True,False
-0.02348211365784648,0.040096346988231245,0,0,0.3470672904774781,False,True,False,False,True,False,True,False
0.35591483933268286,0.040096346988231245,0,0,-0.22212234643632833,False,False,False,False,True,False,False,True
-2.154175401652659,1.2296213076390923,0,0,0.41113259070569524,False,True,True,False,False,False,True,False
-0.7063966290407993,-0.5546661333371994,1,0,-0.7822005884264942,False,True,False,True,False,False,False,True
-0.17524089485405822,0.040096346988231245,0,1,2.0096966426813307,False,False,False,True,False,False,False,False
-0.4028790666483758,-0.5546661333371994,1,0,-0.633555095353035,False,True,False,True,False,False,False,True
0.24209575343552406,-0.5546661333371994,1,0,-0.6164095917111074,False,True,False,True,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.8259898625109451,False,True,False,True,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.8024019109872726,True,False,False,True,False,False,False,True
-0.09936150425595235,-0.5546661333371994,1,0,-0.7680121336586697,False,True,False,True,False,False,False,True
-0.7822760196389051,-0.5546661333371994,1,0,-0.3229354857942215,False,True,True,False,False,False,True,False
-0.6305172384426934,-0.5546661333371994,1,0,-0.799491399874797,False,True,False,True,False,False,False,True
0.5456133158279475,0.040096346988231245,0,0,-0.04413981229767843,False,True,False,True,False,False,False,True
-0.6305172384426934,-0.5546661333371994,1,0,-0.7903253443490756,False,True,False,True,False,False,False,True
-0.02348211365784648,0.6348588273136618,0,0,0.22691287561651188,False,True,False,False,True,False,True,False
-2.1481050504048107,0.6348588273136618,0,0,-0.3842520887448121,False,True,True,False,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.3422445818758676,False,False,False,True,False,False,True,False
0.052397276940259384,-0.5546661333371994,1,0,-0.7855436396344988,False,True,False,True,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-3.015126151940294,False,True,False,True,False,False,False,False
0.052397276940259384,-0.5546661333371994,1,0,-0.8259898625109451,False,True,False,True,False,False,False,True
-0.5546378478445876,-0.5546661333371994,1,0,-0.7680121336586697,False,True,True,False,False,False,False,True
-0.9340348008351169,-0.5546661333371994,1,0,-0.7012059848131963,False,True,False,True,False,False,False,True
1.2664675265099532,-0.5546661333371994,1,1,1.4060389491096459,False,False,False,True,False,False,False,False
0.052397276940259384,-0.5546661333371994,1,0,-0.8024019109872726,True,False,False,True,False,False,False,True
-0.2511202854521641,0.040096346988231245,0,1,2.0096966426813307,False,False,False,False,True,False,False,False
-0.5546378478445876,0.040096346988231245,0,0,-0.1553244467531785,True,False,True,False,False,False,False,True
0.052397276940259384,-0.5546661333371994,1,0,-0.8655230802337704,False,False,False,True,False,False,False,True
-0.7063966290407993,0.040096346988231245,0,0,0.3470672904774781,False,True,True,False,False,False,True,False
-0.09936150425595235,-0.5546661333371994,1,0,-0.52360623749073,False,True,False,True,False,False,True,False
0.8111911829213181,0.040096346988231245,0,0,0.3470672904774781,False,True,False,True,False,False,True,False
0.052397276940259384,0.040096346988231245,0,0,0.13814965916370786,False,True,False,True,False,False,True,False
-0.5546378478445876,-0.5546661333371994,1,0,-0.52360623749073,False,True,False,True,False,False,True,False
-0.4787584572464817,-0.5546661333371994,1,0,-0.7012059848131963,False,True,True,False,False,False,False,True
-2.167074898054337,0.6348588273136618,0,0,-0.26797147710206876,False,True,False,False,False,False,False,True
-0.5546378478445876,-0.5546661333371994,1,0,-0.8024019109872726,True,False,True,False,False,False,False,True
-1.5410699256199638,0.6348588273136618,0,0,-0.17116300515672123,False,False,True,False,False,False,False,True
-2.072225659806705,0.6348588273136618,0,0,0.1009639353071456,False,True,True,False,False,False,False,True
